id,name,date,incomplete,total,percentage
09012,Alfoz de Santa Gadea,2021-01-31,10,195,0.95
09013,Altable,2021-01-31,0,27,1.00
09014,Los Altos,2021-01-31,40,831,0.95
09016,Ameyugo,2021-01-31,14,140,0.90
09017,Anguix,2021-01-31,11,108,0.90
09018,Aranda de Duero,2021-01-31,120,3041,0.96
09019,Arandilla,2021-01-31,10,161,0.94
09020,Arauzo de Miel,2021-01-31,0,255,1.00
09021,Arauzo de Salce,2021-01-31,0,71,1.00
09022,Arauzo de Torre,2021-01-31,1,94,0.99
09023,Arcos,2021-01-31,15,312,0.95
09024,Arenillas de Riopisuerga,2021-01-31,6,212,0.97
09025,Arija,2021-01-31,0,154,1.00
09026,Arlanzón,2021-01-31,110,489,0.78
09027,Arraya de Oca,2021-01-31,0,32,1.00
09029,Atapuerca,2021-01-31,18,347,0.95
09030,Los Ausines,2021-01-31,26,356,0.93
09032,Avellanosa de Muñó,2021-01-31,35,232,0.85
09033,Bahabón de Esgueva,2021-01-31,9,100,0.91
09034,Los Balbases,2021-01-31,40,449,0.91
09035,Baños de Valdearados,2021-01-31,6,259,0.98
09036,Bañuelos de Bureba,2021-01-31,19,35,0.46
09037,Barbadillo de Herreros,2021-01-31,25,272,0.91
09038,Barbadillo del Mercado,2021-01-31,13,195,0.93
09039,Barbadillo del Pez,2021-01-31,26,120,0.78
09041,Barrio de Muñó,2021-01-31,14,46,0.70
09043,Los Barrios de Bureba,2021-01-31,33,161,0.80
09044,Barrios de Colina,2021-01-31,4,97,0.96
09045,Basconcillos del Tozo,2021-01-31,60,920,0.93
09046,Bascuñana,2021-01-31,8,57,0.86
09047,Belbimbre,2021-01-31,24,89,0.73
09048,Belorado,2021-01-31,45,572,0.92
09050,Berberana,2021-01-31,2,144,0.99
09051,Berlangas de Roa,2021-01-31,16,78,0.79
09052,Berzosa de Bureba,2021-01-31,0,32,1.00
09054,Bozoó,2021-01-31,24,153,0.84
09055,Brazacorta,2021-01-31,28,56,0.50
09056,Briviesca,2021-01-31,39,935,0.96
09057,Bugedo,2021-01-31,24,134,0.82
09058,Buniel,2021-01-31,2,228,0.99
