id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
08301,Viladecans,2021-02-03,86,632,0.86,94737.11,3054.14,0.97
08302,Vilanova del Camí,2021-02-03,1,250,1.00,36304.16,101.33,1.00
08303,Vilanova de Sau,2021-02-03,0,16,1.00,2317.24,0.00,1.00
08304,Vilobí del Penedès,2021-02-03,2,91,0.98,12518.63,65.06,0.99
08305,Vilafranca del Penedès,2021-02-03,24,584,0.96,77273.11,1216.86,0.98
08306,Vilalba Sasserra,2021-02-03,3,18,0.83,2942.39,403.35,0.86
08307,Vilanova i la Geltrú,2021-02-03,26,1548,0.98,159915.73,1440.98,0.99
08308,Viver i Serrateix,2021-02-03,0,0,0,0.00,0.00,0
08700,Igualada,2021-02-03,29,578,0.95,95840.95,1101.11,0.99
08901,Rupit i Pruit,2021-02-03,10,31,0.68,2148.49,516.97,0.76
08902,Vilanova del Vallès,2021-02-03,28,177,0.84,44172.78,2065.37,0.95
08903,Sant Julià de Cerdanyola,2021-02-03,0,32,1.00,3085.06,0.00,1.00
08904,Badia del Vallès,2021-02-03,1,33,0.97,3675.30,56.99,0.98
08905,la Palma de Cervelló,2021-02-03,0,69,1.00,7571.97,0.00,1.00
17001,Agullana,2021-02-03,1,75,0.99,6646.14,46.67,0.99
17002,Aiguaviva,2021-02-03,7,72,0.90,10732.82,206.93,0.98
17003,Albanyà,2021-02-03,2,25,0.92,1650.19,40.20,0.98
17004,Albons,2021-02-03,0,75,1.00,8470.50,0.00,1.00
17005,el Far d'Empordà,2021-02-03,0,60,1.00,6197.29,0.00,1.00
17006,Alp,2021-02-03,9,125,0.93,21294.39,514.34,0.98
17007,Amer,2021-02-03,5,95,0.95,10153.17,125.53,0.99
17008,Anglès,2021-02-03,14,159,0.91,19034.64,743.96,0.96
17009,Arbúcies,2021-02-03,2,136,0.99,23232.26,39.87,1.00
17010,Argelaguer,2021-02-03,5,42,0.88,4411.25,598.78,0.86
17011,l'Armentera,2021-02-03,0,93,1.00,10669.40,0.00,1.00
17012,Avinyonet de Puigventós,2021-02-03,0,78,1.00,10094.66,0.00,1.00
17013,Begur,2021-02-03,23,454,0.95,89999.38,1056.10,0.99
17014,la Vajol,2021-02-03,0,24,1.00,1566.58,0.00,1.00
17015,Banyoles,2021-02-03,27,655,0.96,72709.86,1929.91,0.97
17016,Bàscara,2021-02-03,0,89,1.00,10350.22,0.00,1.00
17018,Bellcaire d'Empordà,2021-02-03,0,36,1.00,5549.72,0.00,1.00
17019,Besalú,2021-02-03,31,188,0.84,20227.35,995.38,0.95
17020,Bescanó,2021-02-03,8,195,0.96,36074.82,418.48,0.99
17021,Beuda,2021-02-03,0,5,1.00,294.84,0.00,1.00
17022,la Bisbal d'Empordà,2021-02-03,7,230,0.97,30014.38,709.52,0.98
17023,Blanes,2021-02-03,28,650,0.96,89862.54,2331.26,0.97
17024,Bolvir,2021-02-03,2,76,0.97,14833.98,101.33,0.99
17025,Bordils,2021-02-03,11,53,0.79,10182.48,482.49,0.95
17026,Borrassà,2021-02-03,0,43,1.00,5551.84,0.00,1.00
17027,Breda,2021-02-03,1,109,0.99,17114.22,62.39,1.00
17028,Brunyola i Sant Martí Sapresa,2021-02-03,3,15,0.80,1462.54,299.95,0.79
