id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
16006,Albendea,2021-02-13,16,51,0.69,3867.60,657.44,0.83
16007,La Alberca de Záncara,2021-02-13,23,134,0.83,24552.73,3672.94,0.85
16008,Alcalá de la Vega,2021-02-13,14,87,0.84,6237.76,854.65,0.86
16009,Alcantud,2021-02-13,4,36,0.89,3202.04,74.93,0.98
16010,Alcázar del Rey,2021-02-13,2,58,0.97,6366.41,1132.67,0.82
16011,Alcohujate,2021-02-13,0,32,1.00,2798.97,0.00,1.00
16012,Alconchel de la Estrella,2021-02-13,6,29,0.79,3692.62,570.75,0.85
16013,Algarra,2021-02-13,0,9,1.00,890.42,0.00,1.00
16014,Aliaguilla,2021-02-13,3,125,0.98,12273.33,163.88,0.99
16015,La Almarcha,2021-02-13,6,72,0.92,10538.35,827.67,0.92
16016,Almendros,2021-02-13,3,42,0.93,4779.83,273.45,0.94
16017,Almodóvar del Pinar,2021-02-13,4,41,0.90,5143.32,278.24,0.95
16018,Almonacid del Marquesado,2021-02-13,1,33,0.97,4543.47,114.43,0.97
16019,Altarejos,2021-02-13,9,77,0.88,8085.51,361.33,0.96
16020,Arandilla del Arroyo,2021-02-13,0,16,1.00,852.35,0.00,1.00
16022,Arcos de la Sierra,2021-02-13,1,29,0.97,2532.60,29.99,0.99
16023,Chillarón de Cuenca,2021-02-13,30,67,0.55,7589.07,2491.30,0.67
16024,Arguisuelas,2021-02-13,12,64,0.81,5659.92,567.10,0.90
16025,Arrancacepas,2021-02-13,7,13,0.46,1258.43,491.37,0.61
16026,Atalaya del Cañavate,2021-02-13,0,30,1.00,5097.59,0.00,1.00
16027,Barajas de Melo,2021-02-13,5,158,0.97,30000.32,272.78,0.99
16029,Barchín del Hoyo,2021-02-13,2,36,0.94,4497.61,302.36,0.93
16030,Bascuñana de San Pedro,2021-02-13,1,18,0.94,1426.15,12.38,0.99
16031,Beamud,2021-02-13,45,64,0.30,3188.43,1318.78,0.59
16032,Belinchón,2021-02-13,7,48,0.85,5844.53,666.08,0.89
16033,Belmonte,2021-02-13,18,162,0.89,23003.25,1685.26,0.93
16034,Belmontejo,2021-02-13,8,43,0.81,4115.08,710.74,0.83
16035,Beteta,2021-02-13,5,49,0.90,3744.33,231.96,0.94
16036,Boniches,2021-02-13,1,20,0.95,3557.64,745.22,0.79
16038,Buciegas,2021-02-13,0,18,1.00,1469.16,0.00,1.00
16039,Buenache de Alarcón,2021-02-13,7,47,0.85,7017.77,559.77,0.92
16040,Buenache de la Sierra,2021-02-13,1,22,0.95,1707.52,113.02,0.93
16041,Buendía,2021-02-13,8,93,0.91,8656.87,526.15,0.94
16042,Campillo de Altobuey,2021-02-13,18,115,0.84,19445.23,1982.43,0.90
16043,Campillos-Paravientos,2021-02-13,3,20,0.85,2942.52,283.31,0.90
16044,Campillos-Sierra,2021-02-13,1,31,0.97,2439.69,490.52,0.80
16045,Canalejas del Arroyo,2021-02-13,1,51,0.98,8343.13,19.49,1.00
16046,Cañada del Hoyo,2021-02-13,2,43,0.95,3701.96,273.13,0.93
16047,Cañada Juncosa,2021-02-13,7,37,0.81,4544.78,587.27,0.87
16048,Cañamares,2021-02-13,12,63,0.81,7815.79,464.43,0.94
16049,El Cañavate,2021-02-13,7,28,0.75,3867.49,491.70,0.87
16050,Cañaveras,2021-02-13,22,42,0.48,7034.80,2338.87,0.67
16051,Cañaveruelas,2021-02-13,0,31,1.00,2947.04,0.00,1.00
16052,Cañete,2021-02-13,12,61,0.80,9119.61,1023.13,0.89
16053,Cañizares,2021-02-13,25,46,0.46,6432.35,2787.60,0.57
16055,Carboneras de Guadazaón,2021-02-13,38,89,0.57,10819.49,2938.50,0.73
16056,Cardenete,2021-02-13,8,59,0.86,9104.15,526.49,0.94
16057,Carrascosa,2021-02-13,3,12,0.75,2609.23,855.58,0.67
16058,Carrascosa de Haro,2021-02-13,0,32,1.00,2658.54,0.00,1.00
16060,Casas de Benítez,2021-02-13,19,55,0.65,8458.89,1846.66,0.78
16061,Casas de Fernando Alonso,2021-02-13,12,89,0.87,18974.97,1095.61,0.94
16062,Casas de Garcimolina,2021-02-13,0,21,1.00,1730.58,0.00,1.00
16063,Casas de Guijarro,2021-02-13,6,23,0.74,3035.19,333.26,0.89
16064,Casas de Haro,2021-02-13,21,82,0.74,13816.22,1229.81,0.91
16065,Casas de los Pinos,2021-02-13,6,54,0.89,6184.27,420.19,0.93
16066,Casasimarro,2021-02-13,17,160,0.89,35632.54,8664.99,0.76
16067,Castejón,2021-02-13,2,42,0.95,4594.37,62.61,0.99
16068,Castillejo de Iniesta,2021-02-13,11,26,0.58,3998.28,807.69,0.80
16070,Castillejo-Sierra,2021-02-13,0,33,1.00,2047.32,0.00,1.00
16071,Castillo-Albaráñez,2021-02-13,3,13,0.77,1476.92,241.53,0.84
16072,Castillo de Garcimuñoz,2021-02-13,16,27,0.41,4198.60,1637.19,0.61
16073,Cervera del Llano,2021-02-13,7,35,0.80,5235.67,786.92,0.85
16074,La Cierva,2021-02-13,0,32,1.00,1885.01,0.00,1.00
16078,Cuenca,2021-02-13,361,1299,0.72,149485.55,37396.74,0.75
16079,Cueva del Hierro,2021-02-13,0,19,1.00,1487.50,0.00,1.00
16081,Chumillas,2021-02-13,7,24,0.71,2188.92,363.66,0.83
16082,Enguídanos,2021-02-13,4,50,0.92,5425.80,184.78,0.97
16083,Fresneda de Altarejos,2021-02-13,0,20,1.00,2045.45,0.00,1.00
16084,Fresneda de la Sierra,2021-02-13,0,21,1.00,1667.53,0.00,1.00
16085,La Frontera,2021-02-13,0,48,1.00,4829.25,0.00,1.00
16086,Fuente de Pedro Naharro,2021-02-13,18,89,0.80,17125.73,2903.75,0.83
16087,Fuentelespino de Haro,2021-02-13,1,33,0.97,3894.56,89.20,0.98
16088,Fuentelespino de Moya,2021-02-13,1,21,0.95,2602.84,304.87,0.88
16089,Fuentes,2021-02-13,16,70,0.77,5086.10,383.08,0.92
16091,Fuertescusa,2021-02-13,12,31,0.61,2597.13,653.95,0.75
16092,Gabaldón,2021-02-13,4,28,0.86,2521.46,379.05,0.85
16093,Garaballa,2021-02-13,0,18,1.00,2563.10,0.00,1.00
16094,Gascueña,2021-02-13,0,37,1.00,4646.25,0.00,1.00
16095,Graja de Campalbo,2021-02-13,4,9,0.56,1426.85,549.82,0.61
16096,Graja de Iniesta,2021-02-13,7,33,0.79,4310.35,975.90,0.77
16097,Henarejos,2021-02-13,6,37,0.84,3323.54,177.23,0.95
16098,El Herrumblar,2021-02-13,5,101,0.95,11539.03,453.93,0.96
16099,La Hinojosa,2021-02-13,8,26,0.69,4189.72,715.16,0.83
16100,Los Hinojosos,2021-02-13,11,86,0.87,11763.63,525.67,0.96
16101,El Hito,2021-02-13,2,35,0.94,4403.52,438.05,0.90
16102,Honrubia,2021-02-13,15,62,0.76,9647.18,1059.68,0.89
16103,Hontanaya,2021-02-13,19,59,0.68,7023.48,1644.09,0.77
16104,Hontecillas,2021-02-13,6,22,0.73,3987.74,1105.45,0.72
16106,Horcajo de Santiago,2021-02-13,34,222,0.85,35100.13,3607.10,0.90
16107,Huélamo,2021-02-13,6,18,0.67,2758.61,1056.13,0.62
16108,Huelves,2021-02-13,6,32,0.81,3417.07,592.91,0.83
16109,Huérguina,2021-02-13,9,22,0.59,1855.36,781.18,0.58
16110,Huerta de la Obispalía,2021-02-13,0,24,1.00,2627.92,0.00,1.00
16111,Huerta del Marquesado,2021-02-13,4,38,0.89,3500.62,152.16,0.96
16112,Huete,2021-02-13,26,280,0.91,28708.83,1988.77,0.93
16113,Iniesta,2021-02-13,81,251,0.68,31912.54,7184.21,0.77
16115,Laguna del Marquesado,2021-02-13,4,22,0.82,1881.86,253.22,0.87
16116,Lagunaseca,2021-02-13,1,11,0.91,1675.46,289.22,0.83
16117,Landete,2021-02-13,2,139,0.99,13772.82,103.38,0.99
16118,Ledaña,2021-02-13,2,106,0.98,15724.90,236.89,0.98
16119,Leganiel,2021-02-13,0,53,1.00,5360.19,0.00,1.00
16121,Las Majadas,2021-02-13,23,42,0.45,4805.03,1845.85,0.62
16122,Mariana,2021-02-13,4,21,0.81,2548.28,313.94,0.88
16123,Masegosa,2021-02-13,11,33,0.67,3207.11,1554.37,0.52
16124,Las Mesas,2021-02-13,13,139,0.91,22026.80,1948.04,0.91
16125,Minglanilla,2021-02-13,78,191,0.59,17312.28,5040.81,0.71
16126,Mira,2021-02-13,9,80,0.89,7514.20,187.96,0.97
16128,Monreal del Llano,2021-02-13,4,16,0.75,2096.46,525.42,0.75
16129,Montalbanejo,2021-02-13,5,36,0.86,4259.13,577.84,0.86
16130,Montalbo,2021-02-13,7,113,0.94,16922.97,1691.54,0.90
16131,Monteagudo de las Salinas,2021-02-13,1,17,0.94,1419.31,10.64,0.99
16132,Mota de Altarejos,2021-02-13,0,18,1.00,2403.56,0.00,1.00
16133,Mota del Cuervo,2021-02-13,41,281,0.85,51920.41,3195.78,0.94
16134,Motilla del Palancar,2021-02-13,24,199,0.88,34710.26,3352.93,0.90
16135,Moya,2021-02-13,4,54,0.93,5458.55,179.97,0.97
16137,Narboneta,2021-02-13,9,24,0.63,2418.86,383.02,0.84
16139,Olivares de Júcar,2021-02-13,9,40,0.78,6041.08,692.11,0.89
16140,Olmeda de la Cuesta,2021-02-13,2,12,0.83,1905.54,353.43,0.81
16141,Olmeda del Rey,2021-02-13,5,32,0.84,5207.13,237.93,0.95
16142,Olmedilla de Alarcón,2021-02-13,3,20,0.85,2823.80,408.53,0.86
16143,Olmedilla de Eliz,2021-02-13,0,14,1.00,1319.20,0.00,1.00
16145,Osa de la Vega,2021-02-13,7,52,0.87,9649.12,484.89,0.95
16146,Pajarón,2021-02-13,11,43,0.74,3040.78,316.04,0.90
16147,Pajaroncillo,2021-02-13,6,19,0.68,1726.46,370.87,0.79
16148,Palomares del Campo,2021-02-13,14,55,0.75,8608.60,1360.42,0.84
16149,Palomera,2021-02-13,3,22,0.86,1865.40,267.93,0.86
16150,Paracuellos,2021-02-13,7,17,0.59,3069.60,869.66,0.72
