id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
09072,Carcedo de Burgos,2021-02-13,22,112,0.80,10834.53,884.65,0.92
09073,Cardeñadijo,2021-02-13,8,113,0.93,11251.30,439.93,0.96
09074,Cardeñajimeno,2021-02-13,29,146,0.80,15844.79,2194.14,0.86
09075,Cardeñuela Riopico,2021-02-13,4,26,0.85,1598.94,94.61,0.94
09076,Carrias,2021-02-13,4,12,0.67,1202.10,314.68,0.74
09077,Cascajares de Bureba,2021-02-13,0,15,1.00,1711.04,0.00,1.00
09078,Cascajares de la Sierra,2021-02-13,14,38,0.63,1865.48,842.29,0.55
09079,Castellanos de Castro,2021-02-13,16,16,0.00,1586.61,1586.61,0.00
09082,Castildelgado,2021-02-13,0,27,1.00,2009.28,0.00,1.00
09083,Castil de Peones,2021-02-13,7,29,0.76,1326.98,180.33,0.86
09084,Castrillo de la Reina,2021-02-13,25,82,0.70,5469.69,1264.69,0.77
09085,Castrillo de la Vega,2021-02-13,0,78,1.00,7432.29,0.00,1.00
09086,Castrillo del Val,2021-02-13,41,168,0.76,13700.19,2140.11,0.84
09088,Castrillo de Riopisuerga,2021-02-13,0,28,1.00,2336.82,0.00,1.00
09090,Castrillo Mota de Judíos,2021-02-13,10,42,0.76,2874.50,1054.09,0.63
09091,Castrojeriz,2021-02-13,90,202,0.55,21120.25,7924.70,0.62
09093,Cayuela,2021-02-13,5,53,0.91,3905.70,176.17,0.95
09094,Cebrecos,2021-02-13,10,23,0.57,1251.20,347.36,0.72
09095,Celada del Camino,2021-02-13,2,41,0.95,3342.04,572.90,0.83
09098,Cerezo de Río Tirón,2021-02-13,4,91,0.96,6257.28,196.81,0.97
09100,Cerratón de Juarros,2021-02-13,1,11,0.91,1356.55,43.75,0.97
09101,Ciadoncha,2021-02-13,38,39,0.03,3239.41,2972.88,0.08
09102,Cillaperlata,2021-02-13,0,39,1.00,2117.61,0.00,1.00
09103,Cilleruelo de Abajo,2021-02-13,18,31,0.42,3961.65,2428.22,0.39
09104,Cilleruelo de Arriba,2021-02-13,17,17,0.00,2147.78,2147.78,0.00
09105,Ciruelos de Cervera,2021-02-13,2,75,0.97,3978.93,70.29,0.98
09108,Cogollos,2021-02-13,23,91,0.75,7066.33,979.60,0.86
09109,Condado de Treviño,2021-02-13,1,480,1.00,49180.34,14.08,1.00
09110,Contreras,2021-02-13,1,69,0.99,3393.59,55.28,0.98
09112,Coruña del Conde,2021-02-13,1,58,0.98,3326.96,189.89,0.94
09113,Covarrubias,2021-02-13,1,83,0.99,6881.73,14.63,1.00
