id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
05102,El Hoyo de Pinares,2020-01-01,21,271,0.92,755.15,24642.03,0.97
05103,Hoyorredondo,2020-01-01,19,19,0.00,2452.33,2452.33,0.00
05104,Hoyos del Collado,2020-01-01,4,4,0.00,1063.60,1063.60,0.00
05105,Hoyos del Espino,2020-01-01,23,57,0.60,6214.53,10867.86,0.43
05106,Hoyos de Miguel Muñoz,2020-01-01,4,4,0.00,330.32,330.32,0.00
05107,Hurtumpascual,2020-01-01,20,34,0.41,1814.13,3619.89,0.50
05108,Junciana,2020-01-01,21,21,0.00,1792.53,1792.53,0.00
05109,Langa,2020-01-01,4,47,0.91,398.64,5954.85,0.93
05110,Lanzahíta,2020-01-01,57,66,0.14,9817.69,11908.24,0.18
05112,El Losar del Barco,2020-01-01,23,23,0.00,2554.58,2554.58,0.00
05113,Los Llanos de Tormes,2020-01-01,14,20,0.30,1452.54,1928.60,0.25
05114,Madrigal de las Altas Torres,2020-01-01,2,98,0.98,49.63,16083.79,1.00
05115,Maello,2020-01-01,12,230,0.95,1023.58,51139.82,0.98
05116,Malpartida de Corneja,2020-01-01,31,31,0.00,3641.55,3641.55,0.00
05117,Mamblas,2020-01-01,0,30,1.00,0.00,4338.82,1.00
05118,Mancera de Arriba,2020-01-01,0,29,1.00,0.00,3681.23,1.00
05119,Manjabálago,2020-01-01,7,23,0.70,1025.12,2440.38,0.58
05120,Marlín,2020-01-01,7,19,0.63,436.39,1998.16,0.78
05121,Martiherrero,2020-01-01,0,37,1.00,0.00,4620.00,1.00
05122,Martínez,2020-01-01,1,32,0.97,93.83,3478.46,0.97
05123,Mediana de Voltoya,2020-01-01,11,37,0.70,401.53,3392.45,0.88
05124,Medinilla,2020-01-01,10,10,0.00,2482.60,2482.60,0.00
05125,Mengamuñoz,2020-01-01,7,17,0.59,542.29,1956.82,0.72
05126,Mesegar de Corneja,2020-01-01,0,30,1.00,0.00,3217.33,1.00
05127,Mijares,2020-01-01,35,65,0.46,3371.54,6048.18,0.44
05128,Mingorría,2020-01-01,18,65,0.72,1167.80,6553.73,0.82
05129,El Mirón,2020-01-01,33,34,0.03,4751.69,4867.28,0.02
05130,Mironcillo,2020-01-01,0,38,1.00,0.00,3761.91,1.00
05131,Mirueña de los Infanzones,2020-01-01,21,21,0.00,3701.04,3701.04,0.00
05132,Mombeltrán,2020-01-01,24,94,0.74,6389.24,14775.15,0.57
05133,Monsalupe,2020-01-01,0,21,1.00,0.00,2433.25,1.00
05134,Moraleja de Matacabras,2020-01-01,0,10,1.00,0.00,1748.19,1.00
05135,Muñana,2020-01-01,0,99,1.00,0.00,12210.88,1.00
05136,Muñico,2020-01-01,7,41,0.83,314.59,4513.93,0.93
05138,Muñogalindo,2020-01-01,0,108,1.00,0.00,9908.68,1.00
05139,Muñogrande,2020-01-01,0,37,1.00,0.00,3576.41,1.00
05140,Muñomer del Peco,2020-01-01,1,14,0.93,129.02,1967.22,0.93
05141,Muñopepe,2020-01-01,4,15,0.73,467.23,1299.87,0.64
05142,Muñosancho,2020-01-01,0,30,1.00,0.00,3585.68,1.00
05143,Muñotello,2020-01-01,22,23,0.04,3117.29,3283.10,0.05
05144,Narrillos del Álamo,2020-01-01,23,23,0.00,2532.09,2532.09,0.00
05145,Narrillos del Rebollar,2020-01-01,0,27,1.00,0.00,2828.07,1.00
05147,Narros del Castillo,2020-01-01,0,27,1.00,0.00,3313.74,1.00
05148,Narros del Puerto,2020-01-01,0,40,1.00,0.00,4338.04,1.00
05149,Narros de Saldueña,2020-01-01,1,19,0.95,70.82,2463.62,0.97
05151,Navacepedilla de Corneja,2020-01-01,0,24,1.00,0.00,2754.51,1.00
05152,Nava de Arévalo,2020-01-01,0,109,1.00,0.00,12913.01,1.00
05153,Nava del Barco,2020-01-01,24,28,0.14,3179.53,3594.10,0.12
05154,Navadijos,2020-01-01,18,18,0.00,2177.98,2177.98,0.00
05155,Navaescurial,2020-01-01,5,12,0.58,633.09,1290.41,0.51
05156,Navahondilla,2020-01-01,47,49,0.04,13097.79,13825.43,0.05
05157,Navalacruz,2020-01-01,32,32,0.00,4590.86,4590.86,0.00
05158,Navalmoral,2020-01-01,36,54,0.33,5730.55,7531.80,0.24
05159,Navalonguilla,2020-01-01,30,40,0.25,2300.51,3938.42,0.42
05160,Navalosa,2020-01-01,40,64,0.38,3735.21,6286.06,0.41
05161,Navalperal de Pinares,2020-01-01,70,159,0.56,7578.58,20200.23,0.62
05162,Navalperal de Tormes,2020-01-01,29,29,0.00,3608.28,3608.28,0.00
05163,Navaluenga,2020-01-01,121,154,0.21,18303.42,25211.42,0.27
05164,Navaquesera,2020-01-01,2,2,0.00,725.13,725.13,0.00
05165,Navarredonda de Gredos,2020-01-01,14,80,0.83,1531.18,11385.38,0.87
05166,Navarredondilla,2020-01-01,27,27,0.00,4687.17,4687.17,0.00
05167,Navarrevisca,2020-01-01,51,51,0.00,4488.43,4488.43,0.00
05168,Las Navas del Marqués,2020-01-01,50,383,0.87,17182.45,79567.17,0.78
05169,Navatalgordo,2020-01-01,10,10,0.00,2263.19,2263.19,0.00
05170,Navatejares,2020-01-01,15,15,0.00,1560.98,1560.98,0.00
05171,Neila de San Miguel,2020-01-01,25,25,0.00,2597.29,2597.29,0.00
05172,Niharra,2020-01-01,0,25,1.00,0.00,2967.77,1.00
05173,Ojos-Albos,2020-01-01,10,30,0.67,763.99,3264.46,0.77
05174,Orbita,2020-01-01,0,17,1.00,0.00,2092.53,1.00
05175,El Oso,2020-01-01,0,26,1.00,0.00,3787.63,1.00
05176,Padiernos,2020-01-01,0,92,1.00,0.00,8936.64,1.00
05177,Pajares de Adaja,2020-01-01,6,27,0.78,961.50,3849.84,0.75
05178,Palacios de Goda,2020-01-01,4,52,0.92,382.17,7182.82,0.95
05179,Papatrigo,2020-01-01,0,40,1.00,0.00,4731.13,1.00
05180,El Parral,2020-01-01,1,23,0.96,40.85,2544.52,0.98
